frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
5454,"Mar 14, 2025 13:40:15.553794616 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1317, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.020700436,,,""
5455,"Mar 14, 2025 13:40:15.554971190 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=968, FN=0, Flags=.......T",50,0.001176574,,,""
5456,"Mar 14, 2025 13:40:15.555297827 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000326637,,,""
5457,"Mar 14, 2025 13:40:15.559228021 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.003930194,,,""
5458,"Mar 14, 2025 13:40:15.611325062 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1347, FN=0, Flags=...P...T",52,0.052097041,,,""
5459,"Mar 14, 2025 13:40:15.611340434 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000015372,,,""
5460,"Mar 14, 2025 13:40:15.619964621 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3474, FN=0, Flags=...P...T",50,0.008624187,,,""
5461,"Mar 14, 2025 13:40:15.619980684 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000016063,,,""
5462,"Mar 14, 2025 13:40:15.646088310 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1348, FN=0, Flags=.......T",52,0.026107626,,,""
5463,"Mar 14, 2025 13:40:15.646457756 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000369446,,,""
5464,"Mar 14, 2025 13:40:15.647241746 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,48:8e:ef:b4:10:01,,,,,,"QoS Data, SN=2889, FN=0, Flags=.p.....T",104,0.000783990,,,""
5465,"Mar 14, 2025 13:40:15.647695433 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000453687,,,""
5466,"Mar 14, 2025 13:40:15.655618284 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1318, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.007922851,,,""
5467,"Mar 14, 2025 13:40:15.659502332 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,48:8e:ef:b4:10:01,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,,,,,,"QoS Data, SN=2218, FN=0, Flags=.p....F.",122,0.003884048,,,""
5468,"Mar 14, 2025 13:40:15.659519952 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000017620,,,""
5469,"Mar 14, 2025 13:40:15.661305820 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.001785868,,,""
5470,"Mar 14, 2025 13:40:15.661655823 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000350003,,,""
5471,"Mar 14, 2025 13:40:15.690137613 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3477, FN=0, Flags=.......T",50,0.028481790,,,""
5472,"Mar 14, 2025 13:40:15.690429969 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000292356,,,""
5473,"Mar 14, 2025 13:40:15.701387846 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1349, FN=0, Flags=...P...T",52,0.010957877,,,""
5474,"Mar 14, 2025 13:40:15.701696321 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000308475,,,""
5475,"Mar 14, 2025 13:40:15.736274229 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1350, FN=0, Flags=.......T",52,0.034577908,,,""
5476,"Mar 14, 2025 13:40:15.736514378 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000240149,,,""
5477,"Mar 14, 2025 13:40:15.750742345 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1737, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.014227967,,,""
5478,"Mar 14, 2025 13:40:15.757967399 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1319, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.007225054,,,""
5479,"Mar 14, 2025 13:40:15.758832082 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,01:00:5e:00:00:fc,01:00:5e:00:00:fc,,,,,,"Data, SN=2176, FN=0, Flags=.p....F.",106,0.000864683,,,""
5480,"Mar 14, 2025 13:40:15.792091202 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1351, FN=0, Flags=...P...T",52,0.033259120,,,""
5481,"Mar 14, 2025 13:40:15.792106390 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000015188,,,""
5482,"Mar 14, 2025 13:40:15.863449025 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1320, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.071342635,,,""
5483,"Mar 14, 2025 13:40:15.864278408 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=969, FN=0, Flags=.......T",50,0.000829383,,,""
5484,"Mar 14, 2025 13:40:15.864624396 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000345988,,,""
5485,"Mar 14, 2025 13:40:15.874918736 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.010294340,,,""
5486,"Mar 14, 2025 13:40:15.875237035 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000318299,,,""
5487,"Mar 14, 2025 13:40:15.881359218 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1353, FN=0, Flags=...P...T",52,0.006122183,,,""
5488,"Mar 14, 2025 13:40:15.881600867 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000241649,,,""
5489,"Mar 14, 2025 13:40:15.899309080 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3478, FN=0, Flags=...P...T",50,0.017708213,,,""
5490,"Mar 14, 2025 13:40:15.899322768 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000013688,,,""
5491,"Mar 14, 2025 13:40:15.918327180 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.019004412,,,""
5492,"Mar 14, 2025 13:40:15.918337863 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000010683,,,""
5493,"Mar 14, 2025 13:40:15.951557924 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1739, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.033220061,,,""
5494,"Mar 14, 2025 13:40:15.968805378 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3481, FN=0, Flags=.......T",50,0.017247454,,,""
5495,"Mar 14, 2025 13:40:15.968818879 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000013501,,,""
5496,"Mar 14, 2025 13:40:15.971400359 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1355, FN=0, Flags=...P...T",52,0.002581480,,,""
5497,"Mar 14, 2025 13:40:15.971643150 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000242791,,,""
5498,"Mar 14, 2025 13:40:15.986850238 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,9e:b9:15:85:45:1c,9e:b9:15:85:45:1c,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=202, FN=0, Flags=.......T",50,0.015207088,,,""
5499,"Mar 14, 2025 13:40:15.987037378 Pakistan Standard Time",,1,,802.11,,,,,9e:b9:15:85:45:1c,,,,,,,"Acknowledgement, Flags=........",36,0.000187140,,,""
5500,"Mar 14, 2025 13:40:16.007523115 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1356, FN=0, Flags=.......T",52,0.020485737,,,""
5501,"Mar 14, 2025 13:40:16.007540933 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000017818,,,""
5502,"Mar 14, 2025 13:40:16.007947259 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.000406326,,,""
5503,"Mar 14, 2025 13:40:16.007955600 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000008341,,,""
5504,"Mar 14, 2025 13:40:16.019632281 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3518, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.011676681,,,""
5505,"Mar 14, 2025 13:40:16.051672796 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1740, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.032040515,,,""
5506,"Mar 14, 2025 13:40:16.062296897 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.010624101,,,""
5507,"Mar 14, 2025 13:40:16.065530566 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1322, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.003233669,,,""
5508,"Mar 14, 2025 13:40:16.070072916 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1357, FN=0, Flags=...P...T",52,0.004542350,,,""
5509,"Mar 14, 2025 13:40:16.071773273 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1357, FN=0, Flags=...PR..T",52,0.001700357,,,""
5510,"Mar 14, 2025 13:40:16.072166147 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000392874,,,""
5511,"Mar 14, 2025 13:40:16.074216154 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.002050007,,,""
5512,"Mar 14, 2025 13:40:16.102827956 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1358, FN=0, Flags=.......T",52,0.028611802,,,""
5513,"Mar 14, 2025 13:40:16.103046889 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000218933,,,""
5514,"Mar 14, 2025 13:40:16.103959105 Pakistan Standard Time",,1,,802.11,,f6:46:ab:78:83:37,,,ff:ff:ff:ff:ff:ff,,,,,,,"CF-End (Control-frame), Flags=........",42,0.000912216,,,""
5515,"Mar 14, 2025 13:40:16.152305974 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1741, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.048346869,,,""
5516,"Mar 14, 2025 13:40:16.167570228 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1323, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.015264254,,,""
5517,"Mar 14, 2025 13:40:16.186383019 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1360, FN=0, Flags=.......T",52,0.018812791,,,""
5518,"Mar 14, 2025 13:40:16.187482425 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1360, FN=0, Flags=....R..T",52,0.001099406,,,""
5519,"Mar 14, 2025 13:40:16.187748189 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000265764,,,""
5520,"Mar 14, 2025 13:40:16.210368950 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3482, FN=0, Flags=...P...T",50,0.022620761,,,""
5521,"Mar 14, 2025 13:40:16.210384568 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000015618,,,""
5522,"Mar 14, 2025 13:40:16.217384435 Pakistan Standard Time",,1,Abh2,802.11,,ff:ff:ff:ff:ff:ff,b0:10:41:11:9c:85,b0:10:41:11:9c:85,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=3483, FN=0, Flags=........, SSID=""Abh2""",100,0.006999867,,,""
5523,"Mar 14, 2025 13:40:16.239300562 Pakistan Standard Time",,1,Abh2,802.11,,ff:ff:ff:ff:ff:ff,b0:10:41:11:9c:85,b0:10:41:11:9c:85,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Probe Request, SN=3484, FN=0, Flags=........, SSID=""Abh2""",100,0.021916127,,,""
5524,"Mar 14, 2025 13:40:16.242375252 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,,,,,,"Probe Response, SN=1324, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003074690,,,""
5525,"Mar 14, 2025 13:40:16.242656970 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000281718,,,""
5526,"Mar 14, 2025 13:40:16.246297425 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,,,,,,"Probe Response, SN=1325, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.003640455,,,""
5527,"Mar 14, 2025 13:40:16.246584510 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000287085,,,""
5528,"Mar 14, 2025 13:40:16.251096020 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,,,,,,"Probe Response, SN=1326, FN=0, Flags=........, BI=100, SSID=""Abh2""",378,0.004511510,,,""
5529,"Mar 14, 2025 13:40:16.251110778 Pakistan Standard Time",,1,,802.11,,,,,b0:4e:26:ec:47:62,,,,,,,"Acknowledgement, Flags=........",36,0.000014758,,,""
5530,"Mar 14, 2025 13:40:16.251116691 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1361, FN=0, Flags=...PR..T",52,0.000005913,,,""
5531,"Mar 14, 2025 13:40:16.251122693 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000006002,,,""
5532,"Mar 14, 2025 13:40:16.273034808 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=970, FN=0, Flags=.......T",50,0.021912115,,,""
5533,"Mar 14, 2025 13:40:16.273048126 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000013318,,,""
5534,"Mar 14, 2025 13:40:16.279302045 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3485, FN=0, Flags=.......T",50,0.006253919,,,""
5535,"Mar 14, 2025 13:40:16.279318719 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000016674,,,""
5536,"Mar 14, 2025 13:40:16.282771001 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1362, FN=0, Flags=.......T",52,0.003452282,,,""
5537,"Mar 14, 2025 13:40:16.283049469 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000278468,,,""
5538,"Mar 14, 2025 13:40:16.333941636 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1363, FN=0, Flags=...P...T",52,0.050892167,,,""
5539,"Mar 14, 2025 13:40:16.333954166 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000012530,,,""
5540,"Mar 14, 2025 13:40:16.353795892 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1743, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.019841726,,,""
5541,"Mar 14, 2025 13:40:16.353812382 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,b0:10:41:11:9c:85,48:8e:ef:b4:10:08,01:00:5e:7f:ff:fa,01:00:5e:7f:ff:fa,,,,,,"Data, SN=1744, FN=0, Flags=.p....F.",124,0.000016490,,,""
5542,"Mar 14, 2025 13:40:16.367804083 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1364, FN=0, Flags=.......T",52,0.013991701,,,""
5543,"Mar 14, 2025 13:40:16.367819641 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1364, FN=0, Flags=....R..T",52,0.000015558,,,""
5544,"Mar 14, 2025 13:40:16.367824886 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000005245,,,""
5545,"Mar 14, 2025 13:40:16.372577130 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1328, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.004752244,,,""
5546,"Mar 14, 2025 13:40:16.373775220 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,01:00:5e:7f:ff:fa,01:00:5e:7f:ff:fa,,,,,,"Data, SN=2177, FN=0, Flags=.p....F.",106,0.001198090,,,""
5547,"Mar 14, 2025 13:40:16.397522364 Pakistan Standard Time",,1,,802.11,,,,,aa:fb:e0:77:a1:c8,,,,,,,"Acknowledgement, Flags=........",36,0.023747144,,,""
5548,"Mar 14, 2025 13:40:16.421704163 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.024181799,,,""
5549,"Mar 14, 2025 13:40:16.454690144 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1745, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.032985981,,,""
5550,"Mar 14, 2025 13:40:16.456643451 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1366, FN=0, Flags=.......T",52,0.001953307,,,""
5551,"Mar 14, 2025 13:40:16.457400717 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1366, FN=0, Flags=....R..T",52,0.000757266,,,""
5552,"Mar 14, 2025 13:40:16.457719381 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000318664,,,""
5553,"Mar 14, 2025 13:40:16.467852231 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.010132850,,,""
